id,customer_id,order_date,due_date,ship_date,status,total_amount,shipping_fee,discount_amount,final_amount,payment_method,payment_status
7181,770,2024-08-31,2024-09-08,2024-09-01,delivered,3410661,23000,11000,3422661,cod,paid
7182,298,2024-11-24,2024-11-29,9999-12-31,confirmed,510751,45000,91000,464751,cod,paid
7183,178,2025-01-17,2025-01-26,2025-01-18,shipping,2106623,30000,85000,2051623,cod,paid
7184,334,2024-11-02,2024-11-10,2024-11-04,shipping,2531282,18000,73000,2476282,cod,failed
7185,5,2025-02-18,2025-02-27,2025-02-20,delivered,1119087,31000,98000,1052087,cod,refunded
7186,621,2024-12-15,2024-12-22,2024-12-16,delivered,339286,39000,49000,329286,cod,paid
7187,258,2025-07-03,2025-07-13,9999-12-31,pending,251461,29000,73000,207461,cod,failed
7188,565,2024-07-31,2024-08-07,2024-08-03,delivered,2435851,28000,43000,2420851,cod,pending
7189,77,2025-08-19,2025-08-25,9999-12-31,confirmed,884058,34000,84000,834058,cod,refunded
7190,306,2024-12-18,2024-12-28,9999-12-31,confirmed,1492116,12000,93000,1411116,cod,paid
7191,268,2024-12-05,2024-12-15,9999-12-31,confirmed,1229162,18000,33000,1214162,cod,pending
7192,347,2025-01-09,2025-01-18,2025-01-10,delivered,2047610,43000,95000,1995610,cod,refunded
7193,32,2024-11-06,2024-11-14,2024-11-07,shipping,2028360,34000,14000,2048360,cod,paid
7194,272,2025-01-05,2025-01-13,2025-01-06,delivered,2641898,30000,79000,2592898,cod,paid
7195,832,2024-12-24,2024-12-31,2024-12-25,delivered,3390588,29000,61000,3358588,cod,pending
7196,582,2025-08-05,2025-08-12,2025-08-08,shipping,2378348,44000,26000,2396348,cod,paid
7197,563,2024-07-04,2024-07-13,2024-07-07,delivered,1130196,11000,37000,1104196,cod,paid
7198,98,2025-04-01,2025-04-06,9999-12-31,confirmed,3561575,33000,79000,3515575,cod,paid
7199,918,2024-07-11,2024-07-21,2024-07-12,delivered,1699776,46000,17000,1728776,cod,refunded
7200,368,2025-04-21,2025-04-30,2025-04-24,shipping,565098,24000,31000,558098,cod,failed
7201,307,2025-09-28,2025-10-05,9999-12-31,cancelled,746058,42000,64000,724058,cod,failed
7202,797,2025-05-24,2025-06-03,2025-05-26,delivered,754606,49000,47000,756606,cod,refunded
7203,910,2025-01-24,2025-02-03,2025-01-27,delivered,3256032,37000,93000,3200032,cod,pending
7204,248,2024-11-29,2024-12-05,2024-12-01,shipping,2443680,41000,88000,2396680,cod,refunded
7205,146,2024-12-03,2024-12-11,9999-12-31,confirmed,415320,38000,54000,399320,cod,pending
7206,295,2024-11-08,2024-11-13,2024-11-10,delivered,1021502,48000,49000,1020502,cod,paid
7207,866,2024-12-18,2024-12-23,2024-12-19,delivered,816559,25000,17000,824559,cod,refunded
7208,1,2025-05-16,2025-05-23,9999-12-31,confirmed,678572,18000,79000,617572,cod,refunded
7209,172,2025-07-10,2025-07-20,9999-12-31,confirmed,1795207,29000,68000,1756207,cod,paid
7210,538,2025-03-11,2025-03-19,9999-12-31,confirmed,1039810,34000,58000,1015810,cod,refunded
7211,364,2025-08-23,2025-08-31,9999-12-31,pending,2862664,45000,84000,2823664,cod,pending
7212,185,2024-07-22,2024-07-31,9999-12-31,confirmed,606182,49000,42000,613182,cod,refunded
7213,409,2025-08-25,2025-08-30,2025-08-28,shipping,1804474,33000,35000,1802474,cod,refunded
7214,520,2025-04-04,2025-04-13,9999-12-31,confirmed,2228191,20000,77000,2171191,cod,paid
7215,492,2025-02-25,2025-03-06,9999-12-31,confirmed,1428993,21000,59000,1390993,cod,refunded
7216,66,2024-07-23,2024-07-29,2024-07-25,delivered,2081130,32000,92000,2021130,cod,paid
7217,635,2024-10-17,2024-10-24,9999-12-31,confirmed,1677142,45000,96000,1626142,cod,refunded
7218,59,2024-07-16,2024-07-24,2024-07-19,shipping,2047231,32000,50000,2029231,cod,refunded
7219,821,2024-07-30,2024-08-08,2024-08-02,shipping,746058,42000,47000,741058,cod,paid
7220,738,2025-03-03,2025-03-08,9999-12-31,confirmed,2609049,40000,17000,2632049,cod,failed
7221,114,2024-11-22,2024-11-27,2024-11-25,shipping,2081353,47000,44000,2084353,cod,pending
7222,31,2025-08-17,2025-08-24,2025-08-20,delivered,1134009,49000,32000,1151009,cod,paid
7223,576,2025-05-26,2025-06-04,2025-05-27,delivered,2774418,12000,62000,2724418,cod,failed
7224,438,2024-07-18,2024-07-27,9999-12-31,cancelled,938127,35000,37000,936127,cod,paid
7225,80,2024-09-19,2024-09-29,2024-09-20,delivered,1987276,16000,39000,1964276,cod,pending
7226,26,2025-07-18,2025-07-26,2025-07-19,delivered,565098,14000,55000,524098,cod,paid
7227,142,2025-09-30,2025-10-07,2025-10-03,shipping,2168236,40000,39000,2169236,cod,paid
7228,517,2025-01-26,2025-02-04,9999-12-31,cancelled,962043,46000,15000,993043,cod,pending
7229,112,2025-05-14,2025-05-24,2025-05-16,shipping,2542391,28000,74000,2496391,cod,paid
7230,924,2025-04-27,2025-05-06,9999-12-31,confirmed,1212364,41000,52000,1201364,cod,failed
7231,222,2024-10-26,2024-11-05,2024-10-29,delivered,2404825,38000,85000,2357825,cod,paid
7232,54,2024-10-02,2024-10-08,2024-10-05,shipping,1837498,47000,22000,1862498,cod,failed
7233,384,2025-02-18,2025-02-23,9999-12-31,pending,3217385,19000,90000,3146385,cod,paid
7234,403,2025-01-10,2025-01-16,2025-01-11,delivered,3115209,18000,27000,3106209,cod,pending
7235,54,2025-05-13,2025-05-20,9999-12-31,confirmed,1155104,49000,58000,1146104,cod,paid
7236,144,2024-11-06,2024-11-14,9999-12-31,confirmed,2603251,43000,72000,2574251,cod,paid
7237,830,2025-02-21,2025-03-03,9999-12-31,cancelled,4191744,38000,39000,4190744,cod,paid
7238,386,2025-04-04,2025-04-14,2025-04-06,shipping,2768637,45000,33000,2780637,cod,paid
7239,465,2025-10-25,2025-10-31,2025-10-26,delivered,938127,36000,26000,948127,cod,paid
7240,555,2025-09-13,2025-09-23,2025-09-16,delivered,1961295,21000,80000,1902295,cod,paid
7241,750,2024-08-20,2024-08-26,2024-08-22,delivered,2650148,34000,27000,2657148,cod,paid
7242,133,2024-08-11,2024-08-19,2024-08-13,shipping,1326747,48000,57000,1317747,cod,pending
7243,808,2025-08-26,2025-09-03,2025-08-28,shipping,251461,50000,93000,208461,cod,paid
7244,551,2024-08-05,2024-08-13,2024-08-07,delivered,1876254,26000,61000,1841254,cod,paid
7245,242,2025-03-06,2025-03-11,9999-12-31,confirmed,1119087,30000,61000,1088087,cod,refunded
7246,864,2025-05-28,2025-06-06,2025-05-30,shipping,909273,41000,48000,902273,cod,paid
7247,156,2025-02-18,2025-02-26,2025-02-19,shipping,1057474,46000,96000,1007474,cod,paid
7248,593,2024-08-10,2024-08-19,9999-12-31,confirmed,1093669,48000,28000,1113669,cod,failed
7249,833,2024-08-09,2024-08-17,2024-08-11,delivered,2269838,15000,99000,2185838,cod,paid
7250,931,2025-01-19,2025-01-27,2025-01-22,shipping,1655331,18000,38000,1635331,cod,paid
7251,645,2024-11-09,2024-11-16,2024-11-11,shipping,1464469,47000,31000,1480469,cod,paid
7252,775,2025-10-11,2025-10-17,2025-10-12,delivered,92000,34000,66000,60000,cod,paid
7253,617,2025-08-07,2025-08-13,2025-08-09,delivered,2333903,41000,35000,2339903,cod,paid
7254,673,2025-05-31,2025-06-07,9999-12-31,pending,415320,24000,82000,357320,cod,refunded
7255,15,2025-10-08,2025-10-18,2025-10-10,shipping,909273,32000,53000,888273,cod,paid
7256,294,2025-10-30,2025-11-07,9999-12-31,confirmed,2776870,37000,40000,2773870,cod,paid
7257,2,2025-08-26,2025-09-05,9999-12-31,confirmed,981663,29000,24000,986663,cod,paid
7258,140,2025-09-11,2025-09-17,9999-12-31,confirmed,2471327,48000,36000,2483327,cod,paid
7259,167,2025-09-28,2025-10-06,9999-12-31,confirmed,373029,45000,95000,323029,cod,paid
7260,889,2025-03-05,2025-03-12,9999-12-31,confirmed,746058,36000,100000,682058,cod,paid
7261,751,2024-08-02,2024-08-08,9999-12-31,pending,2212756,30000,65000,2177756,cod,paid
7262,137,2025-07-10,2025-07-18,2025-07-12,shipping,207660,34000,94000,147660,cod,refunded
7263,407,2025-09-21,2025-10-01,2025-09-23,delivered,5063664,32000,48000,5047664,cod,paid
7264,689,2025-02-03,2025-02-09,9999-12-31,pending,1998385,29000,74000,1953385,cod,paid
7265,194,2025-06-22,2025-06-27,9999-12-31,confirmed,2604567,15000,44000,2575567,cod,paid
7266,375,2024-10-30,2024-11-06,2024-11-02,delivered,1176196,25000,99000,1102196,cod,paid
7267,272,2024-07-07,2024-07-13,2024-07-08,delivered,678572,49000,10000,717572,cod,paid
7268,648,2025-10-02,2025-10-09,9999-12-31,confirmed,1963326,25000,39000,1949326,cod,paid
7269,570,2024-09-30,2024-10-07,2024-10-03,delivered,2174407,30000,70000,2134407,cod,paid
7270,408,2024-10-17,2024-10-23,2024-10-20,delivered,2126205,25000,71000,2080205,cod,pending
7271,963,2024-10-10,2024-10-19,2024-10-13,delivered,746058,44000,79000,711058,cod,refunded
7272,97,2024-09-07,2024-09-14,2024-09-09,delivered,1772573,39000,32000,1779573,cod,pending
7273,411,2024-10-12,2024-10-18,9999-12-31,pending,606182,16000,51000,571182,cod,paid
7274,527,2025-04-23,2025-04-30,9999-12-31,pending,816559,14000,89000,741559,cod,paid
7275,440,2024-12-03,2024-12-11,2024-12-05,shipping,2704480,24000,66000,2662480,cod,failed
7276,200,2025-08-27,2025-09-01,2025-08-30,shipping,1360788,17000,49000,1328788,cod,refunded
7277,127,2025-07-02,2025-07-12,2025-07-04,shipping,3379479,26000,69000,3336479,cod,paid
7278,159,2025-06-28,2025-07-05,9999-12-31,pending,395091,18000,53000,360091,cod,paid
7279,413,2025-01-18,2025-01-24,2025-01-19,shipping,1998385,49000,32000,2015385,cod,paid
7280,489,2025-04-29,2025-05-04,2025-05-01,delivered,997519,45000,16000,1026519,cod,failed
7281,538,2025-09-03,2025-09-11,9999-12-31,confirmed,373029,24000,32000,365029,cod,paid
7282,355,2025-06-26,2025-07-03,9999-12-31,confirmed,1888484,25000,29000,1884484,cod,refunded
7283,17,2025-06-20,2025-06-25,2025-06-23,delivered,2263149,12000,80000,2195149,cod,refunded
7284,989,2024-11-26,2024-12-03,9999-12-31,cancelled,718411,49000,69000,698411,cod,paid
7285,557,2024-10-18,2024-10-25,2024-10-21,shipping,698182,14000,73000,639182,cod,failed
7286,985,2025-01-22,2025-01-28,2025-01-24,delivered,1696430,31000,93000,1634430,cod,paid
7287,959,2024-10-12,2024-10-17,9999-12-31,cancelled,746058,30000,90000,686058,cod,paid
7288,29,2024-10-06,2024-10-11,9999-12-31,confirmed,2797757,43000,59000,2781757,cod,pending
7289,63,2025-08-21,2025-08-29,2025-08-24,delivered,1109104,34000,69000,1074104,cod,paid
7290,839,2025-05-10,2025-05-20,2025-05-12,delivered,2350966,13000,45000,2318966,cod,failed
7291,608,2025-09-16,2025-09-25,2025-09-18,delivered,1051601,14000,18000,1047601,cod,paid
7292,889,2024-07-17,2024-07-27,2024-07-18,delivered,1655331,17000,44000,1628331,cod,paid
7293,496,2025-04-16,2025-04-21,2025-04-19,shipping,2550111,26000,28000,2548111,cod,paid
7294,656,2025-03-12,2025-03-22,2025-03-13,shipping,1655331,23000,76000,1602331,cod,refunded
7295,640,2025-07-03,2025-07-09,2025-07-05,delivered,2248530,28000,48000,2228530,cod,refunded
7296,788,2024-10-28,2024-11-04,2024-10-30,delivered,4352854,26000,62000,4316854,cod,paid
7297,12,2025-01-29,2025-02-08,2025-01-31,delivered,1119087,33000,70000,1082087,cod,paid
7298,241,2024-08-16,2024-08-24,2024-08-17,delivered,2039469,48000,49000,2038469,cod,paid
7299,141,2024-07-25,2024-07-31,2024-07-27,delivered,580689,32000,87000,525689,cod,paid
7300,595,2025-10-02,2025-10-07,2025-10-03,shipping,606182,36000,70000,572182,cod,paid
7301,10,2024-11-09,2024-11-15,9999-12-31,confirmed,2531282,13000,38000,2506282,cod,paid
7302,157,2025-08-04,2025-08-09,2025-08-06,delivered,2461344,30000,29000,2462344,cod,refunded
7303,968,2024-08-03,2024-08-08,9999-12-31,confirmed,754383,25000,11000,768383,cod,paid
7304,115,2024-09-24,2024-10-01,2024-09-25,shipping,909273,27000,83000,853273,cod,paid
7305,732,2025-03-11,2025-03-20,9999-12-31,confirmed,1189323,22000,40000,1171323,cod,paid
7306,775,2024-10-24,2024-11-02,2024-10-27,delivered,1847400,33000,35000,1845400,cod,paid
7307,812,2025-04-08,2025-04-13,2025-04-09,shipping,2619107,47000,31000,2635107,cod,refunded
7308,366,2024-10-07,2024-10-15,2024-10-09,shipping,461320,17000,17000,461320,cod,refunded
7309,928,2024-09-05,2024-09-14,2024-09-08,delivered,1093892,14000,92000,1015892,cod,paid
7310,144,2025-07-27,2025-08-02,2025-07-28,shipping,1130196,40000,21000,1149196,cod,paid
7311,535,2025-09-19,2025-09-25,2025-09-20,delivered,1624040,15000,64000,1575040,cod,paid
7312,376,2025-01-04,2025-01-09,2025-01-06,delivered,1934136,22000,28000,1928136,cod,paid
7313,402,2024-12-03,2024-12-13,2024-12-05,delivered,2168236,36000,90000,2114236,cod,paid
7314,722,2025-08-01,2025-08-06,9999-12-31,confirmed,2384444,11000,17000,2378444,cod,paid
7315,446,2025-09-01,2025-09-09,2025-09-03,delivered,1766916,29000,65000,1730916,cod,paid
7316,978,2024-12-15,2024-12-21,9999-12-31,confirmed,622980,12000,37000,597980,cod,paid
7317,280,2024-10-19,2024-10-29,9999-12-31,cancelled,3420563,27000,12000,3435563,cod,paid
7318,559,2025-08-22,2025-08-28,9999-12-31,confirmed,1554523,15000,68000,1501523,cod,refunded
7319,981,2025-03-17,2025-03-27,2025-03-18,delivered,2992557,13000,72000,2933557,cod,pending
7320,463,2025-10-14,2025-10-24,2025-10-15,delivered,1598547,14000,12000,1600547,cod,refunded
7321,941,2024-08-22,2024-08-29,2024-08-23,delivered,1433178,44000,29000,1448178,cod,failed
7322,916,2025-03-31,2025-04-08,2025-04-03,delivered,303091,26000,29000,300091,cod,paid
7323,939,2024-08-05,2024-08-15,2024-08-06,delivered,1492116,36000,87000,1441116,cod,paid
7324,61,2024-12-02,2024-12-10,2024-12-03,delivered,1282302,48000,49000,1281302,cod,refunded
7325,514,2025-01-11,2025-01-16,2025-01-14,shipping,746058,17000,75000,688058,cod,paid
7326,677,2025-07-17,2025-07-25,9999-12-31,confirmed,1005844,16000,50000,971844,cod,paid
7327,204,2025-05-23,2025-05-29,9999-12-31,confirmed,3115318,32000,27000,3120318,cod,failed
7328,309,2024-09-29,2024-10-08,9999-12-31,confirmed,1169926,35000,61000,1143926,cod,paid
7329,356,2025-03-01,2025-03-08,2025-03-04,delivered,1788067,38000,70000,1756067,cod,paid
7330,933,2025-02-19,2025-02-25,9999-12-31,confirmed,1823462,47000,59000,1811462,cod,failed
7331,108,2024-08-08,2024-08-18,2024-08-09,delivered,2136945,26000,71000,2091945,cod,refunded
7332,248,2025-02-05,2025-02-15,2025-02-07,delivered,1533763,20000,62000,1491763,cod,failed
7333,123,2025-10-05,2025-10-11,2025-10-07,delivered,1725269,44000,30000,1739269,cod,paid
7334,132,2024-07-18,2024-07-25,2024-07-20,shipping,2712805,44000,34000,2722805,cod,pending
7335,35,2025-01-19,2025-01-29,9999-12-31,pending,2604567,32000,54000,2582567,cod,paid
7336,213,2024-08-15,2024-08-22,2024-08-17,delivered,2136945,23000,75000,2084945,cod,refunded
7337,315,2024-08-26,2024-09-05,2024-08-28,delivered,606182,42000,58000,590182,cod,paid
7338,857,2025-10-20,2025-10-30,2025-10-22,shipping,2474077,49000,61000,2462077,cod,paid
7339,343,2025-10-29,2025-11-05,2025-10-31,delivered,2004422,21000,23000,2002422,cod,paid
7340,568,2025-07-29,2025-08-07,2025-08-01,shipping,1621588,21000,10000,1632588,cod,pending
7341,768,2025-08-25,2025-09-02,2025-08-26,shipping,606182,35000,42000,599182,cod,paid
7342,179,2024-11-11,2024-11-16,2024-11-14,delivered,3496950,29000,37000,3488950,cod,paid
7343,485,2025-10-24,2025-11-01,2025-10-25,delivered,3147447,19000,19000,3147447,cod,paid
7344,190,2024-08-22,2024-08-29,2024-08-25,shipping,546946,15000,88000,473946,cod,paid
7345,872,2025-02-20,2025-03-01,2025-02-23,shipping,2914294,28000,19000,2923294,cod,paid
7346,683,2025-10-11,2025-10-21,9999-12-31,cancelled,2368067,20000,18000,2370067,cod,failed
7347,104,2025-01-27,2025-02-05,2025-01-28,delivered,1725269,12000,90000,1647269,cod,paid
7348,709,2025-06-14,2025-06-19,2025-06-16,delivered,1582956,37000,93000,1526956,cod,paid
7349,302,2024-11-21,2024-11-30,2024-11-22,shipping,953718,15000,83000,885718,cod,paid
7350,93,2024-07-20,2024-07-30,9999-12-31,pending,1433178,30000,58000,1405178,cod,paid
7351,673,2024-12-20,2024-12-28,2024-12-21,delivered,3134464,35000,68000,3101464,cod,refunded
7352,291,2024-08-27,2024-09-03,9999-12-31,confirmed,2056267,23000,92000,1987267,cod,paid
7353,428,2025-07-03,2025-07-09,2025-07-06,shipping,2278311,19000,33000,2264311,cod,paid
7354,974,2024-11-30,2024-12-05,9999-12-31,pending,1119087,14000,43000,1090087,cod,refunded
7355,94,2024-08-22,2024-08-30,2024-08-24,shipping,1017858,37000,34000,1020858,cod,paid
7356,284,2025-04-27,2025-05-02,9999-12-31,confirmed,415320,12000,86000,341320,cod,paid
7357,812,2024-12-16,2024-12-25,2024-12-18,shipping,3210749,33000,84000,3159749,cod,paid
7358,452,2025-01-20,2025-01-28,2025-01-22,shipping,2028360,48000,60000,2016360,cod,paid
7359,582,2025-02-08,2025-02-17,9999-12-31,cancelled,1492116,31000,72000,1451116,cod,paid
7360,225,2024-11-11,2024-11-16,9999-12-31,confirmed,1725269,32000,24000,1733269,cod,paid
7361,367,2024-07-05,2024-07-13,2024-07-07,delivered,1534407,45000,98000,1481407,cod,failed
7362,12,2024-10-24,2024-10-31,9999-12-31,cancelled,303091,35000,41000,297091,cod,refunded
7363,774,2025-05-05,2025-05-14,2025-05-08,delivered,1756885,12000,11000,1757885,cod,paid
7364,874,2025-01-14,2025-01-24,2025-01-15,delivered,3117472,15000,80000,3052472,cod,pending
7365,615,2025-05-21,2025-05-30,9999-12-31,confirmed,1119087,30000,81000,1068087,cod,paid
7366,362,2025-08-03,2025-08-10,2025-08-05,delivered,997519,24000,93000,928519,cod,paid
7367,461,2025-08-15,2025-08-21,2025-08-18,shipping,2386896,21000,22000,2385896,cod,paid
7368,741,2025-10-04,2025-10-09,9999-12-31,pending,1212364,42000,27000,1227364,cod,paid
7369,684,2025-01-26,2025-02-01,2025-01-27,delivered,678572,10000,36000,652572,cod,paid
7370,79,2025-08-10,2025-08-18,9999-12-31,confirmed,3240724,27000,65000,3202724,cod,paid
7371,864,2024-09-09,2024-09-15,2024-09-12,shipping,3320470,47000,99000,3268470,cod,paid
7372,59,2024-12-08,2024-12-18,9999-12-31,confirmed,2776870,17000,72000,2721870,cod,paid
7373,483,2025-10-21,2025-10-31,2025-10-24,delivered,303091,24000,44000,283091,cod,paid
7374,793,2024-11-18,2024-11-26,2024-11-21,shipping,1353447,25000,30000,1348447,cod,pending
7375,244,2024-07-18,2024-07-24,2024-07-20,delivered,1725269,17000,38000,1704269,cod,paid
7376,883,2025-07-18,2025-07-26,2025-07-20,shipping,2441352,37000,19000,2459352,cod,pending
7377,672,2024-07-16,2024-07-26,2024-07-19,delivered,2866574,40000,23000,2883574,cod,refunded
7378,435,2024-09-01,2024-09-07,2024-09-02,delivered,624490,22000,48000,598490,cod,pending
7379,594,2025-04-04,2025-04-12,2025-04-06,delivered,1422178,27000,33000,1416178,cod,paid
7380,673,2025-08-18,2025-08-23,2025-08-21,shipping,1673639,28000,18000,1683639,cod,paid
7381,875,2024-12-09,2024-12-14,2024-12-11,shipping,303091,14000,93000,224091,cod,paid
7382,338,2025-03-01,2025-03-08,2025-03-02,shipping,2577460,21000,29000,2569460,cod,paid
7383,311,2024-11-18,2024-11-25,9999-12-31,confirmed,3405723,10000,10000,3405723,cod,paid
7384,349,2025-01-27,2025-02-04,2025-01-30,shipping,251461,10000,48000,213461,cod,pending
7385,613,2025-08-10,2025-08-20,2025-08-13,shipping,2333903,43000,64000,2312903,cod,paid
7386,94,2025-10-17,2025-10-23,2025-10-19,delivered,2489635,42000,87000,2444635,cod,refunded
7387,189,2025-03-09,2025-03-19,9999-12-31,confirmed,3889321,30000,27000,3892321,cod,paid
7388,868,2024-10-07,2024-10-15,2024-10-10,shipping,830640,16000,96000,750640,cod,paid
7389,816,2025-03-16,2025-03-26,2025-03-18,shipping,2345433,48000,77000,2316433,cod,paid
7390,215,2025-02-02,2025-02-09,9999-12-31,confirmed,718411,13000,91000,640411,cod,paid
7391,206,2025-03-06,2025-03-12,9999-12-31,confirmed,2497118,15000,32000,2480118,cod,paid
7392,879,2025-01-16,2025-01-23,2025-01-17,shipping,3300884,19000,39000,3280884,cod,paid
7393,547,2024-10-23,2024-11-02,2024-10-24,delivered,2266417,44000,26000,2284417,cod,paid
7394,994,2024-10-13,2024-10-20,2024-10-16,delivered,2148054,22000,79000,2091054,cod,paid
7395,263,2024-07-29,2024-08-04,9999-12-31,confirmed,2445834,49000,84000,2410834,cod,paid
7396,210,2025-03-16,2025-03-25,9999-12-31,pending,1538116,27000,29000,1536116,cod,failed
7397,588,2025-07-15,2025-07-24,2025-07-16,delivered,1337856,42000,84000,1295856,cod,paid
7398,109,2025-04-15,2025-04-24,2025-04-18,delivered,2611203,33000,77000,2567203,cod,refunded
7399,400,2024-10-13,2024-10-19,9999-12-31,confirmed,606182,24000,39000,591182,cod,failed
7400,243,2025-09-11,2025-09-18,2025-09-13,shipping,1492116,40000,37000,1495116,cod,pending
7401,725,2024-09-26,2024-10-04,9999-12-31,confirmed,502922,15000,69000,448922,cod,refunded
7402,306,2024-11-22,2024-12-02,2024-11-25,delivered,2266417,44000,33000,2277417,cod,paid
7403,855,2025-05-29,2025-06-07,2025-06-01,shipping,945468,16000,97000,864468,cod,refunded
7404,882,2024-10-22,2024-10-27,9999-12-31,confirmed,622980,23000,76000,569980,cod,refunded
7405,423,2025-09-30,2025-10-09,2025-10-02,delivered,2137508,32000,86000,2083508,cod,paid
7406,982,2025-07-21,2025-07-29,2025-07-24,delivered,2695785,17000,15000,2697785,cod,paid
